satno     inc       ra        ecc       aop       ma         rpd
     31647   98.0544   29.9798 0.0180180   91.9813   270.2001 14.05034711
     31648  102.8238  208.5867 0.0093402  317.3619    42.0303 13.92920948
     31649   98.1596  243.8359 0.0285163   30.7252   331.0247 13.59680259
     31650   95.2329   85.3709 0.0260477   278.917    78.2616 14.25101571
     31654     97.53  357.9176 0.0117934   26.3633   334.3525  14.9741256
     31655   99.2924  170.5839 0.0344102  198.4189   295.3105 13.45732987
     31656   99.1661  175.2968 0.0033081  254.3511    163.966 14.19942233
     31657  102.2419  269.5328 0.0186645  314.4672    44.1334 13.78957825
     31658   98.1742  314.1805 0.0264633  136.0499   226.2037 13.78009767
     31659   99.0034  312.3815 0.0188530   80.5481   281.6971 14.59459921
     31660   98.7897   85.5013 0.0114372  135.9644   225.0713   14.195723
     31661   99.0961    57.898 0.0069012  307.5175    106.523 14.10622794
     31663    98.833  324.6324 0.0223312  201.4471   157.7261 14.65079149
     31664   98.9578   80.4387 0.0130334  189.6353   170.2313 14.06600894
     31665   98.4307   61.5077 0.0202196  200.5034   188.8559 13.76414665
     31666   98.7562   85.9696 0.0061012   85.5773   275.2377 14.31548506
     31667   98.8859  141.3623 0.0052572  272.6964    86.8195 14.20117088
     31670   98.4598  338.8681 0.0270802   78.0375   285.0988 13.61041845
     31672   98.8762  122.1066 0.0158973  339.7456     19.746 14.22493488
     31673    99.305   302.029 0.0131772  262.6555    95.9632 14.27637484
     31674   98.8441  347.8742 0.0037692   203.738   156.2056 14.15798256
     31675   98.4445  150.1242 0.0142646  244.2981   114.3402 14.06471338
     31676   98.5847  239.3533 0.0417616  198.3675   158.9914 13.30675026
     31678   98.8903    9.9481 0.0354082   80.0503    38.0416 14.25191857
     31679   98.9152  177.2799 0.0074410  348.8519    11.1017 14.40607746
     31680   99.8563    2.5721 0.0184922  147.3043   213.9766 14.72624178
     31682   98.7451   55.1883 0.0040597  332.0414    27.8598 14.49267041
     31683   98.7237   27.0598 0.0074545   283.264     76.024 14.39072582
     31685   99.0808   54.3857 0.0016019  230.0352   284.1833 14.08749127
     31686   98.5788  104.5518 0.0398314  228.2259   194.4712 14.39612977
     31688   99.2457   32.2834 0.0070039  313.4241   169.5023 14.01134527
     31690   98.8355  109.4626 0.0033920  174.1532   186.0057 14.38916138
     31691    99.091   81.8347 0.0075588   276.165     83.091 14.07284396
     31692   99.1462  356.6289 0.0117152  213.4018   145.9713 13.93024568
     31695   98.6596   81.6556 0.0270361  335.9142    22.9593 14.40943498
     31696   97.7785  235.7309 0.0155800  263.1059    95.2355  13.8477274
     31698    97.447    56.147 0.0001643   88.5125     25.029 15.19150425
     31699   97.4382   63.0284 0.0351422  161.0761   263.2699 14.40913313
     31709   98.0357  358.5908 0.0192390  148.0868   213.2126 14.00944531
     31710   98.9886   49.1963 0.0117932  140.6606   220.3254 14.99063216
     31711   99.0317  313.0427 0.0076015  199.6037   313.7706 14.82414456
     31714   99.0501  110.9316 0.0058944    275.78   115.9843 14.18922101
     31715   99.2814  275.3674 0.0245407  122.5049   240.0105 14.31202853
     31716   98.5595  161.1957 0.0145222   346.161    42.4034 13.91951172
     31717     96.93   298.177 0.0213770   10.0435   350.4902 13.91220383
     31719   97.5513   92.5724 0.0211033   43.6715   318.0926 13.77601636
     31720   99.0457  314.8213 0.0136780  171.0634   189.3041 14.51418642
     31721   99.4651  336.7403 0.0329779  105.7535   313.6535 13.69778242
     31722  101.9632  186.4631 0.0017675   40.3229   113.4617 14.39488548
     31723    97.822  261.2118 0.0143874  277.3198    81.1633 13.92685345
     31724   97.8961   20.8167 0.0218800   45.6711   316.2171 14.12947499
     31726   99.1203   81.6672 0.0259147  315.4477    98.4054 14.02219963
     31727   98.9881   90.8774 0.0049041  168.2019   346.2603 14.13793745
     31729   99.2711  109.5469 0.0089725  152.5801   208.0139 14.01603433
     31731   99.3133  203.4916 0.0015534  209.9092   177.5101 14.17482962
     31732   98.9542  120.0812 0.0040836  314.8242    44.9611 14.09150659
     31733   99.1165   31.0658 0.0127781    3.6823    25.8703 14.74718661
     31734   98.7063   83.7282 0.0111804   46.2546   314.7822 14.23939948
     31735   98.6984  121.1765 0.0071949   77.9792   339.5184 14.30332116
     31736   98.9341   69.6579 0.0012144    6.9441    51.3899 14.12599868
     31737   98.3413  115.4487 0.0187585      8.59    21.4814 14.53049802
     31738   99.6494   60.2145 0.0338156  142.7092   219.8058 13.73820189
     31739   98.9626   24.6346 0.0128595  236.4765   248.8365 14.17923701
     31740   99.8318   83.0409 0.0032162  120.4363   299.5579 14.24954146
     31741   99.0525  159.2503 0.0205775  234.7224   123.4549 14.18582296
     31742    98.765  138.8109 0.0088087   29.7152   330.8992 14.29562828
     31743   99.1428  156.0032 0.0039971   310.635   105.3363 14.14146359
     31744   99.4678   46.7418 0.0413201   49.2403   314.3857 13.87697772
     31746   98.7625   97.3622 0.0047011   77.4133   313.3763  14.2989388
     31751   98.8761    98.941 0.0065435  279.8684    79.5117  14.3399605
     31752   98.8651  233.9189 0.0406816  273.5805    81.8919 13.78187955
     31753   98.9967   53.8983 0.0164650  331.5852    56.9692 14.15388003
     31754   99.0205  177.0172 0.0062768  200.4091   159.4579 14.27789528
     31755   98.9852   81.7006 0.0196441    9.0234    45.0778 14.04803821
     31756   99.4065  238.2832 0.0063211  334.1338    25.6681 14.20671119
     31757   99.1285   61.5982 0.0227045   21.6229   339.4341 14.03798071
     31758   98.1785  354.2267 0.0490751  315.3308    40.9286 13.95102928
     31759   98.5842   21.2519 0.0005766  322.0182   159.8657 14.43585712
     31760   99.3423  249.0534 0.0058273  351.2138     8.8012 14.22598906
     31761   98.7312  121.4711 0.0582309  303.6834    51.0081 13.74775979
     31763   98.5035  282.2224 0.0576645  284.7382   131.0229 13.42196597
     31765    98.964  240.7182 0.0282634    56.838   334.2716  13.8789859
     31766   99.0393   72.3558 0.0074906  231.1031   128.3439 14.03906627
     31767   99.1697   52.5147 0.0040880  319.1393    68.5261 14.03431858
     31768   99.0823  202.4616 0.0058106  165.3502   315.0181 14.34531322
     31769   98.4919  179.5417 0.0104749  330.4255    29.1015 14.04807882
     31770    97.703  326.5156 0.0154641  308.4269   176.8943 14.44239962
     31771  102.8059   87.6554 0.0035646  184.4578   175.6277 14.33255715
     31772    98.476  174.1545 0.0162286  166.0402    194.533 14.00166995
     31773   98.9266   172.427 0.0073044   27.3764   333.1239 14.35200741
     31776    99.051    9.8033 0.0063560  285.6781   139.0601 14.05750502
     31779   99.3005  335.2028 0.0232986  173.0978   187.3509 14.34609023
     31780   99.2992   83.8821 0.0180407  102.6759   259.4672 14.57667163
     31781   99.5047  102.4161 0.0280198  168.8669    191.886 13.82814984
     31782   98.7111   134.052 0.0088613    72.704   318.3394 14.29639641
     31783   99.0031  112.4466 0.0109734   43.7484   108.4512 14.04604142
     31784   98.9913   93.7823 0.0032445   92.0138    268.476 14.30306377
     31785   96.5546   44.9375 0.0037559  340.2884     19.688 14.85268774
     31787   98.6855   93.6045 0.0113212  249.2239   109.6792 14.44548296
     31788  102.5779   47.6266 0.0508147  265.3349   151.9319 13.29004711
     31789   64.5057  110.9722 0.0052140  282.8817    76.6483 15.14848452
     31791   64.5258  114.3981 0.0837645  166.1636   211.8736 13.25054239
     31792   70.9562  353.5264 0.0010640  292.4799   183.2405 14.12431619
     31793   70.9772  332.6088 0.0002393  258.7816   168.1284 14.14350803
     31794   71.0409   92.4261 0.0209057  268.2936   194.7431 13.70943851
     31795   70.9467   96.2729 0.0224456  338.1087   140.2715 13.67776271
     31796   71.0415  123.7173 0.0217606  311.0119   157.9538 13.68083901
     31799    70.941   113.891 0.0226978   17.6257    89.7395  13.6568602
     31800     0.011  103.8592 0.0003364  206.2752   252.8469  1.00269862
     31802   98.2974    26.134 0.0187678   341.165    18.2679 14.78908033
     31804   98.3545  118.0262 0.0161155   206.797   152.4803 13.97883586
     31805   98.4075    3.7261 0.0561445  257.8908    95.8831 13.72836296
     31807   99.1286  258.6698 0.0126785  318.9321    40.2372 14.39008634
     31808   99.2402   70.1735 0.0092127  136.7912   224.0529 14.03598686
     31809   98.8026  145.3025 0.0027201  344.1833    15.8508 14.51207314
     31810   98.6525   80.7273 0.0250284   48.1921   314.0347 14.33076039
     31812   99.0954  119.7645 0.0070038   92.2733   268.6453 13.99926441
     31813   99.4856   48.9847 0.0156486   23.8908   336.9439 14.40439502
     31814   99.7918   34.3627 0.0234768  345.5308    13.9189 13.63689373
     31815    98.892    79.175 0.0060243   93.4986   267.3077  14.0972307
     31816   98.8976  279.7561 0.0129906  207.0759   215.5308 13.86701388
     31817   98.8882  182.5928 0.0090968  342.8013    17.0097 14.39778343
     31819   98.6836    81.903 0.0093615   38.6669   322.1165 14.25385274
     31820   99.0074  245.6452 0.0267327  156.0345   205.3564 14.51160629
     31821   98.1931  297.0489 0.0418555  334.0731    23.9973 13.78408484
     31823     99.55   28.8491 0.0055346  224.9106   134.7591 14.35421036
     31825   98.8618   79.8636 0.0178509  197.4833   221.8747 14.15315989
     31826   98.8402   83.6812 0.0132161   32.8101   357.1299 14.14286024
     31827   97.6642  195.0801 0.0134004  248.4401   110.2436 13.88483249
     31828   99.2836   179.099 0.0187288   36.4195   324.9558 14.28726805
     31829   99.1038  319.1338 0.0173379  158.9916    326.616 13.85900024
     31830   99.0833  266.1502 0.0206798    89.962    26.0875 13.72532237
     31831   97.8804  279.8564 0.0142174  284.1528    74.3875 13.93468426
     31833   98.2222  199.9052 0.0335128  248.6942   107.8114 13.45738067
     31834   98.4096  153.3353 0.0175551  108.2434   253.7925 13.99581587
     31836   98.6221  186.6955 0.0135203   21.8092   338.8752 13.92735303
     31837    98.505   70.9261 0.0146952    9.4646   350.9265 14.53743316
     31838   99.0337   57.2451 0.0042425  220.3374    205.184  14.1370084
     31841   98.4921  113.8641 0.0360058  167.6556   257.4498 13.86908112
     31842   98.2257   38.0401 0.0215048  212.7271   146.0479 15.03409137
     31843   99.2798   350.038 0.0726984  321.9903    33.1967 13.11217918
     31844  100.2792  176.8459 0.0115555  330.2134    87.3606 14.10298077
     31847   99.2732    54.473 0.0106419   90.9339   270.4018 13.99108345
     31848    96.739  162.3568 0.0145798  107.2271   314.2748 14.66870516
     31850   98.4435  322.1926 0.0306649  345.7419    13.5257 14.42431209
     31851   98.8156  133.2948 0.0228755  109.7862   252.8107 13.69294579
     31852   98.8066  239.0843 0.0482727  172.2829   188.6128 14.09398335
     31854   99.0969   80.9873 0.0081154   10.8376   349.4513 13.99400701
     31855   96.6944  130.4125 0.0241036  224.7568   133.3981 14.83722622
     31856   98.9161  224.6365 0.0052954  246.3664   113.1979 14.77129115
     31857   96.1948  274.4927 0.0334729   78.0521   285.7939 13.52276199
     31861  102.3281   261.766 0.0538736  311.1531   102.3728 13.18137556
     31862    0.0459  280.3272 0.0001125  232.5662   207.0819  1.00277562
     31863   45.9733   42.5662 0.4991631  294.8124    21.9718 5.518579332
     31864   20.1584  194.1665 0.5790374  110.1415   218.1307 2.012048651
     31867   98.0314  130.6722 0.0017379  251.9999   107.9351 15.38711115
     31870   98.2394   34.7692 0.0004851  117.9979   271.9976 14.82001618
     31871   98.2503   35.1968 0.0009027   97.2942   262.9296 14.81075177
     31872   98.2582   22.7186 0.0004630  142.5301   217.6228  14.7079439
     31873   98.3401    0.6795 0.0002920  246.7327   172.4176 14.53717088
     31876   98.3073  359.8924 0.0010257  239.4866    120.532 14.56835843
     31877    99.048   15.7461 0.0185617  297.2272    61.0122 14.67158818
     31878   99.4479  126.2137 0.0142383  247.4329   111.1746 14.55469783
     31879   99.6931  130.5169 0.0228201  269.7215    87.7818 14.35768524
     31880   99.9932  284.2807 0.0135747  167.5805   192.8748 13.84387009
     31881   99.0382   308.049 0.0073109  217.5558   142.0533 14.82397425
     31883   99.0259  325.8784 0.0155856   121.275   240.3814 14.52927967
     31886   99.1717  126.0529 0.0058932   42.8531   317.7212 14.13828797
     31887   99.5509   18.0403 0.0039048  257.8591   256.0997 14.32130312
     31888   99.1347  152.9222 0.0027233  292.7384   221.4614 14.13895902
     31890   99.0325   64.0466 0.0072490  268.4275     90.859 14.08949245
     31891   99.7378   66.4461 0.0229265   359.802     0.2996 13.63414784
     31892    99.264  282.6603 0.0228001  236.7686   121.1456 14.30308525
     31893   99.0571  354.0537 0.0198234   37.7623     82.407 14.55441187
     31895   99.0915  219.3006 0.0249339  227.3814   130.6064 13.64091929
     31898   98.5819  119.5143 0.0206893  318.3635    40.1958 14.43172574
     31899  102.0798    187.85 0.0211789    0.1889   359.9295 13.72255069
     31901   98.5589  208.9252 0.0133886   27.3231   333.4891 13.92722125
     31902   98.7273   99.7325 0.0189262  117.2862   304.8734 14.19666502
     31903   99.2462    0.0616 0.0160799  257.5102   100.8056 14.45786102
     31904   98.9011  250.0316 0.0189225  251.7436   106.3049 13.87525109
     31905   99.1238  187.2917 0.0221112  317.6031    40.8243 14.22892987
     31906   98.6467  273.7176 0.0061171  249.2632   141.5823 14.05740722
     31908   97.0924   19.8608 0.0064015   28.3066   332.1636 15.41353036
     31910   97.6824   31.2507 0.0284620  261.9099   159.9344 14.28717166
     31911   98.7298  250.5719 0.0550893  326.9203    29.8556 13.20929933
     31912    98.828  273.4462 0.0556565  357.4899     2.3457 13.19814997
     31913   99.4171  357.5058 0.0248999  354.7018     5.1502 13.67930671
     31914   98.9761  315.6278 0.0195004    66.416   295.7379 14.50983497
     31915   98.9751   90.4661 0.0110067  347.2757    12.5639 14.08428347
     31916    99.405  229.0418 0.0178715  168.7304   191.7953 14.17062606
     31917   98.6267   93.2208 0.0213680  110.7785   310.2893 14.28939847
     31919   99.1153  276.8111 0.0112641  335.6345    80.7067 14.38997819
     31920    98.766   317.939 0.0184608  111.1869   250.9174 14.80014323
     31921    99.429   328.337 0.0211370  226.0144   262.1014 13.68216733
     31922   98.8334  209.0687 0.0172060  307.3649   118.0248   13.783546
     31923   98.4181  277.2829 0.0315500  239.5146   278.9935 13.48721858
     31924   98.4268   305.564 0.0290015  145.1645   344.0822 13.55421093
     31926   99.1144   51.2155 0.0049119  321.6831    68.3414 14.09339274
     31929   98.7261   129.251 0.0083126  117.5459   243.4198 14.27807373
     31931   97.7921   37.6613 0.0434279  203.5666   154.5029 13.38560169
     31934   98.8902    182.38 0.0106297  283.4467    75.4893 14.42954239
     31935    99.701  334.3742 0.0068870   122.248   238.5389 14.14914069
     31937   99.3075   29.9747 0.0234511  313.5406    44.6514 14.52346123
     31938   98.9215    6.9628 0.0215499  181.9903   178.0467  14.7231367
     31942   98.9481  241.7625 0.0144756  262.0497    96.4219 13.99845722
     31944   99.0756  129.5588 0.0164043   287.354   136.5537 14.04730654
     31945   99.1367   41.4681 0.0071153  273.1261    86.1767 14.06681443
     31946   99.0835   65.9049 0.0095604   52.6845   308.3834 14.05253945
     31947    98.803   89.5458 0.0075921   48.9657   311.8056 14.33046666
     31948   99.4319  216.0854 0.0028393  356.6179    33.3965 14.11970132
     31949   98.8291  106.8293 0.0132362   43.6114    317.543 14.13554294
     31952    99.026  259.8308 0.0130431  204.6744   154.8169 14.44872237
     31953    99.359  132.0362 0.0187457  234.4142   123.9432 14.09636732
     31954    98.112   42.0799 0.0092656  230.8751   128.4151 13.96437169
     31955   99.2875  292.4339 0.0066613  232.9876   251.8386 14.33433448
